,CustomerID,Total Revenue,Total Orders,Average Order Value,Purchase Frequency,Customer Value,Total Profit,Churn Value,Customer Lifetime Value,Recency,Frequency,Monetary Value,R,F,M,RFM Score,Segment,Most Purchased Item,Most Purchased Item Description,RFM CLV
3639,17334,307.02000000000004,2,153.51000000000002,0.0001078981441519,0.0165634441087613,15.351000000000004,0.0481049424283235,0.7384589712171953,301,11,306.9,1,1,2,112,Lost,22492,MINI PAINT SET VINTAGE,0.8999999999999999
3640,17337,2027.870000000001,4,506.96750000000026,0.0002157962883038,0.1094017047906776,101.39350000000006,0.3177335991209841,32.21612168247353,150,521,1980.7300000000027,2,5,4,254,At Risk,22492,MINI PAINT SET VINTAGE,2.7
3641,17338,6643.93000000001,8,830.4912500000013,0.0004315925766076,0.3584338584376354,332.1965000000005,1.0409936491036815,345.8144467544717,16,721,6493.119999999996,4,5,5,455,Champions,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.5999999999999996
3642,17339,243.36,2,121.68,0.0001078981441519,0.0131290461804056,12.168,0.0381304761558101,0.4639716338638976,93,9,243.36,2,1,1,211,About to Sleep,23327,HANGING CLEAR MINI BOTTLE,1.2
3643,17340,12353.290000000005,11,1123.0263636363638,0.0005934397928355,0.6664485325852396,617.6645000000002,1.935555677970117,1195.5240300555738,29,407,12352.049999999996,4,5,5,455,Champions,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3.3
3644,17341,781.3599999999998,3,260.45333333333326,0.0001618472162278,0.0421536469572723,39.06799999999999,0.1224261540479281,4.782944986344455,156,157,681.93,2,5,3,253,At Risk,40016,CHINESE DRAGON PAPER LANTERNS,2.7
3645,17343,193.64,1,193.64,5.394907207596029e-05,0.0104466983167889,9.682,0.0303401767045162,0.2937535908531262,354,17,193.64,1,2,1,121,Lost,84949,SILVER HANGING T-LIGHT HOLDER,1.2
3646,17344,160.57000000000002,1,160.57000000000002,5.394907207596029e-05,0.0086626025032369,8.028500000000001,0.0251586561322256,0.2019862707575735,45,31,157.61999999999995,3,3,1,331,Low Spenders,21326,AGED GLASS SILVER T-LIGHT HOLDER,2.1
3647,17345,537.7399999999999,4,134.43499999999997,0.0002157962883038,0.0290105740181268,26.887,0.0842549402039173,2.265362577262726,14,83,519.3699999999999,4,4,3,443,Loyal Accounts,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2.9999999999999996
3648,17346,2676.5600000000004,15,178.43733333333336,0.0008092360811394,0.1443979283556323,133.82800000000003,0.4193725643474488,56.1237915414904,3,483,2622.3299999999977,5,5,5,555,Champions,21326,AGED GLASS SILVER T-LIGHT HOLDER,3.5999999999999996
3649,17347,228.96,1,228.96,5.394907207596029e-05,0.0123521795425118,11.448,0.0358742349631586,0.41068824185824,85,1,228.96,2,1,1,211,About to Sleep,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.2
3650,17348,1159.5199999999993,5,231.90399999999983,0.0002697453603798,0.0625550280535174,57.97599999999997,0.1816775547016145,10.5329379113808,14,213,1155.6800000000003,4,5,4,454,Champions,23310,BUBBLEGUM RING ASSORTED,3.5999999999999996
3651,17349,110.75,1,110.75,5.394907207596029e-05,0.0059748597324126,5.5375000000000005,0.0173526883393161,0.096090511678963,178,8,98.25,1,1,1,111,Lost,21719,LOVELY BONBON STICKER SHEET,0.8999999999999999
3652,17350,1286.0700000000002,4,321.51750000000004,0.0002157962883038,0.0693822831247302,64.30350000000001,0.2015058410162012,12.957530847785296,7,70,1281.12,5,4,4,544,Champions,22049,WRAP CHRISTMAS SCREEN PRINT,2.9999999999999996
3653,17351,587.1500000000001,3,195.7166666666667,0.0001618472162278,0.0316761976694,29.357500000000005,0.0919966677962028,2.7007921748270247,35,27,587.1500000000001,3,2,3,323,Potential Loyalist,48138,DOORMAT UNION FLAG,2.4
3654,17353,1740.0,2,870.0,0.0001078981441519,0.0938713854121709,87.0,0.2726291441120546,23.718735537748756,128,8,1740.0,2,1,4,214,Need Attention,22382,LUNCH BAG SPACEBOY DESIGN,1.2
3655,17354,1393.06,1,1393.06,5.394907207596029e-05,0.0751542943461372,69.653,0.2182693997107694,15.203118498054224,50,16,1393.06,3,2,4,324,Potential Loyalist,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.5
3656,17356,178.22000000000003,1,178.22000000000003,5.394907207596029e-05,0.0096148036253776,8.911000000000001,0.0279241184273852,0.2488318193064302,311,19,178.2199999999999,1,2,1,121,Lost,85206A,CREAM FELT EASTER EGG BASKET,1.2
3657,17357,388.14,2,194.07,0.0001078981441519,0.0209397928355632,19.407000000000004,0.0608151011469269,1.1802386679584116,23,44,384.38999999999993,4,3,2,432,Potential Loyalist,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2.6999999999999997
3658,17358,365.8500000000001,2,182.92500000000004,0.0001078981441519,0.01973726801899,18.292500000000004,0.0573226278008018,1.0485741690461678,302,58,360.7299999999999,1,4,2,142,Lost,21506,"FANCY FONT BIRTHDAY CARD,",2.0999999999999996
3659,17359,127.86,1,127.86,5.394907207596029e-05,0.0068979283556322,6.393000000000001,0.0200335415897513,0.1280744313832802,10,15,127.82,5,2,1,521,Low Spenders,20869,GOLD FABRIC MIRROR,1.8
3660,17360,585.7899999999997,3,195.26333333333324,0.0001618472162278,0.0316028269313767,29.28949999999999,0.0917835783502301,2.688295118089064,16,125,567.6800000000001,4,5,3,453,Loyal Accounts,22051,BLUE SCANDINAVIAN PAISLEY WRAP,3.5999999999999996
3661,17361,488.2000000000001,3,162.73333333333335,0.0001618472162278,0.0263379369874838,24.410000000000004,0.0764928437675316,1.867190316365448,48,29,488.2,3,3,3,333,Loyal Accounts,21137,BLACK RECORD COVER FRAME,2.4
3662,17362,312.2300000000001,2,156.11500000000004,0.0001078981441519,0.016844518774277,15.611500000000005,0.0489212630264981,0.7637342977381766,238,35,312.23,1,3,2,132,Lost,22303,COFFEE MUG APPLES DESIGN,1.5
3663,17364,4481.179999999995,11,407.37999999999954,0.0005934397928355,0.2417555028053514,224.0589999999997,0.7021265908115261,157.31778181063953,0,406,4462.359999999995,5,5,5,555,Champions,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3.5999999999999996
3664,17365,4801.559999999998,8,600.1949999999997,0.0004315925766076,0.2590397065170478,240.0779999999999,0.752324823679699,180.6166390193747,12,465,4765.109999999998,5,5,5,555,Champions,16011,ANIMAL STICKERS,3.5999999999999996
3665,17367,168.40000000000003,1,168.40000000000003,5.394907207596029e-05,0.0090850237375917,8.420000000000002,0.0263854872807298,0.2221658029037456,237,33,167.54999999999995,1,3,1,131,Lost,17003,BROCADE RING PURSE,1.5
3666,17368,1912.6700000000003,8,239.08375000000007,0.0004315925766076,0.103186771687527,95.63350000000004,0.2996836695797722,28.659798214757156,22,107,1878.5500000000009,4,4,4,444,Champions,20866,BLUE ROSE FABRIC MIRROR,2.9999999999999996
3667,17370,446.1799999999999,4,111.54499999999996,0.0002157962883038,0.0240709969788519,22.309,0.0699090066206416,1.559600028699895,72,33,445.8600000000001,2,3,2,232,Lost,16219,HOUSE SHAPE PENCIL SHARPENER,1.5
3668,17371,423.89,3,141.29666666666665,0.0001618472162278,0.0228684721622788,21.1945,0.0664165332745165,1.4076652144867414,16,86,418.11999999999983,4,4,2,442,Low Spenders,37370,RETRO COFFEE MUGS ASSORTED,2.9999999999999996
3669,17372,1342.679999999999,8,167.83499999999987,0.0004315925766076,0.0724363400949503,67.13399999999994,0.2103756892048122,14.12336151907585,40,251,1337.1400000000008,3,5,4,354,Loyal Accounts,90058B,CRYSTAL STUD EARRINGS ASSORTED COL,3.3
3670,17373,646.92,4,161.73,0.0002157962883038,0.0349007337073802,32.346,0.101361635579868,3.278643464466411,39,57,646.9200000000001,3,4,3,343,Loyal Accounts,23101,SILVER STARS TABLE DECORATION,2.4
3671,17374,495.77,2,247.885,0.0001078981441519,0.0267463314630988,24.7885,0.0776789372278352,1.9255443354721935,218,28,495.7699999999998,1,2,3,123,At Risk,22585,PACK OF 6 BIRDY GIFT TAGS,1.7999999999999998
3672,17375,400.1000000000001,3,133.3666666666667,0.0001618472162278,0.0215850237375917,20.00500000000001,0.0626890348041569,1.25409414125716,198,69,399.66,1,4,2,142,Lost,17003,BROCADE RING PURSE,2.0999999999999996
3673,17376,203.2,2,101.6,0.0001078981441519,0.0109624514458351,10.160000000000002,0.0318380701629709,0.3234747928557852,70,24,203.2,3,2,1,321,Low Spenders,22659,LUNCH BOX I LOVE LONDON,1.7999999999999998
3674,17377,4100.919999999995,20,205.0459999999997,0.0010789814415192,0.2212408286577468,205.0459999999997,0.6425461549839112,131.7515188948309,23,404,4055.5799999999967,4,5,5,455,Champions,22900,SET 2 TEA TOWELS I LOVE LONDON,3.3
3675,17379,404.66,1,404.66,5.394907207596029e-05,0.021831031506258,20.233000000000004,0.0634035111818299,1.2828432417419648,10,78,389.4000000000001,5,4,2,542,Low Spenders,16045,POPART WOODEN PENCILS ASST,2.6999999999999997
3676,17381,20275.610000000004,29,699.1589655172415,0.0015645230902028,1.0938503452740616,1013.7805000000004,3.1768518394539176,3220.6304462275134,8,109,20275.60999999999,5,4,5,545,Champions,22616,PACK OF 12 LONDON TISSUES,3.3
3677,17382,65.4,1,65.4,5.394907207596029e-05,0.0035282693137678,3.2700000000000005,0.0102470954166255,0.0335080020123653,64,2,65.4,3,1,1,311,Low Spenders,85088,CANDY SPOT HAND BAG,1.2
3678,17383,199.29,1,199.29,5.394907207596029e-05,0.0107515105740181,9.9645,0.0312254380057996,0.3111458770087905,3,49,193.39,5,3,1,531,Low Spenders,22959,WRAP CHRISTMAS VILLAGE,2.6999999999999997
3679,17384,336.40000000000003,2,168.20000000000002,0.0001078981441519,0.018148467846353,16.820000000000004,0.0527083011949972,0.8865536260998537,18,15,336.3999999999999,4,2,2,422,Potential Loyalist,15056N,EDWARDIAN PARASOL NATURAL,1.5
3680,17385,261.11000000000007,1,261.11000000000007,5.394907207596029e-05,0.0140866422097539,13.055500000000004,0.0409116067925853,0.5341214824805988,14,45,256.11000000000007,4,3,2,432,Potential Loyalist,16048,TEATIME ROUND PENCIL SHARPENER,2.6999999999999997
3681,17386,2686.42,6,447.7366666666667,0.0003236944324557,0.1449298662063012,134.321,0.4209174628307504,56.538054524889226,7,28,2686.42,5,2,5,525,Promising,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.0999999999999996
3682,17387,784.1099999999998,2,392.0549999999999,0.0001078981441519,0.0423020069054812,39.2055,0.1228570334423581,4.81667142462437,19,76,746.8100000000002,4,4,3,443,Loyal Accounts,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2.6999999999999997
3683,17388,1259.56,4,314.89,0.0002157962883038,0.0679520932239965,62.978,0.1973521636538962,12.42884456259508,77,15,1259.56,2,2,4,224,Need Attention,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.5
3684,17389,31833.679999999997,34,936.2847058823528,0.0018342684505826,1.7173974967630552,1591.6839999999995,4.987809731228177,7939.016944240188,0,213,31833.620000000006,5,5,5,555,Champions,22666,RECIPE BOX PANTRY YELLOW DESIGN,3.5999999999999996
3685,17391,508.80000000000007,2,254.40000000000003,0.0001078981441519,0.0274492878722486,25.440000000000005,0.0797205221403525,2.028090083250569,163,3,508.8,2,1,3,213,About to Sleep,22178,VICTORIAN GLASS HANGING T-LIGHT,0.8999999999999999
3686,17392,457.9100000000001,2,228.95500000000004,0.0001078981441519,0.0247038195943029,22.89550000000001,0.0717469030921557,1.642681219746452,306,56,417.0700000000001,1,3,2,132,Lost,22051,BLUE SCANDINAVIAN PAISLEY WRAP,2.0999999999999996
3687,17394,203.87,1,203.87,5.394907207596029e-05,0.010998597324126,10.1935,0.0319430480517957,0.3256114603159797,218,4,203.87,1,1,1,111,Lost,23144,ZINC T-LIGHT HOLDER STARS SMALL,0.8999999999999999
3688,17396,7330.8,8,916.35,0.0004315925766076,0.3954898575744497,366.54,1.1486147871589942,421.0132640852578,38,27,7330.799999999999,3,2,5,325,Need Attention,22727,ALARM CLOCK BAKELIKE RED,2.1
3689,17397,696.41,2,348.205,0.0001078981441519,0.0375706732844195,34.8205,0.1091158978454459,3.799470120927351,21,89,681.2500000000001,4,4,3,443,Loyal Accounts,22992,REVOLVER WOODEN RULER,2.6999999999999997
3690,17398,653.3800000000001,3,217.79333333333335,0.0001618472162278,0.0352492447129909,32.669000000000004,0.1023738104482381,3.344450013533491,114,38,653.3799999999999,2,3,3,233,At Risk,21980,PACK OF 12 RED RETROSPOT TISSUES,2.0999999999999996
3691,17400,2129.96,5,425.9919999999999,0.0002697453603798,0.1149093655589123,106.498,0.333729409076386,35.54151460781696,125,206,2097.550000000002,2,5,5,255,At Risk,23077,DOUGHNUT LIP GLOSS,3.0
3692,17402,2633.8500000000004,13,202.60384615384615,0.0007013379369874,0.142093763487268,131.69250000000002,0.412680615643411,54.34694197561991,4,59,2633.8499999999995,5,4,5,545,Champions,22619,SET OF 6 SOLDIER SKITTLES,3.3
3693,17403,281.62,1,281.62,5.394907207596029e-05,0.0151931376780319,14.081,0.0441251836579522,0.6213267110876249,35,32,263.92,3,3,2,332,Potential Loyalist,21695,SMALL SILVER FLOWER CANDLE POT,2.1
3694,17404,31906.81999999999,15,2127.1213333333326,0.0008092360811394,1.721343331894691,1595.3409999999994,4.999269556285853,7975.539693194626,3,198,31906.7,5,5,5,555,Champions,22492,MINI PAINT SET VINTAGE,3.5999999999999996
3695,17405,1031.4099999999994,3,343.8033333333331,0.0001618472162278,0.0556436124298661,51.57049999999997,0.1616048422578241,8.334042517657117,0,82,1030.21,5,4,4,544,Champions,16169E,WRAP 50'S  CHRISTMAS,2.9999999999999996
3696,17406,2200.42,3,733.4733333333332,0.0001618472162278,0.1187106171773845,110.021,0.3447693225787627,37.93186563943805,332,111,2184.42,1,4,5,145,At Risk,70006,LOVE HEART POCKET WARMER,2.7
3697,17408,32.65,1,32.65,5.394907207596029e-05,0.0017614372032801,1.6325,0.0051157135375049,0.0083514023499768,162,2,32.65,2,1,1,211,About to Sleep,22221,CAKE STAND LOVEBIRD 2 TIER PINK,0.8999999999999999
3698,17409,771.85,2,385.925,0.0001078981441519,0.0416405912818299,38.5925,0.1209360947602812,4.667226237036154,184,13,771.8499999999999,1,1,3,113,At Risk,22180,RETROSPOT LAMP,1.2
3699,17410,1214.72,5,242.944,0.0002697453603798,0.0655330168321104,60.736,0.1903264792734454,11.55966904515198,15,64,1214.6399999999996,4,4,4,444,Champions,22197,POPCORN HOLDER,2.9999999999999996
3700,17411,778.94,3,259.6466666666667,0.0001618472162278,0.0420230902028485,38.947,0.1220469801808298,4.753363737102778,11,41,778.9399999999999,5,3,3,533,Loyal Accounts,85175,CACTI T-LIGHT CANDLES,2.6999999999999997
3701,17412,1258.0599999999995,7,179.72285714285707,0.0003776435045317,0.0678711696158825,62.90299999999998,0.1971171385296616,12.399259364931302,2,66,1258.06,5,4,4,544,Champions,21731,RED TOADSTOOL LED NIGHT LIGHT,2.9999999999999996
3702,17414,778.0,2,389.0,0.0001078981441519,0.0419723780750971,38.900000000000006,0.1218996977696428,4.741898243239106,43,6,778.0,3,1,3,313,About to Sleep,17003,BROCADE RING PURSE,1.5
3703,17415,507.8399999999999,1,507.8399999999999,5.394907207596029e-05,0.0273974967630556,25.392,0.0795701060608424,2.0204441330969103,79,14,507.8399999999999,2,2,3,223,About to Sleep,22961,JAM MAKING SET PRINTED,1.7999999999999998
3704,17416,6893.4200000000055,7,984.7742857142864,0.0003776435045317,0.3718936124298665,344.6710000000003,1.0800845946005293,372.2738373055593,29,269,6893.340000000002,4,5,5,455,Champions,23035,DRAWER KNOB CERAMIC IVORY,3.3
3705,17418,463.46,2,231.73,0.0001078981441519,0.0250032369443245,23.173,0.0726164960518234,1.6827420630089056,41,30,463.30000000000007,3,3,2,332,Potential Loyalist,16225,RATTLE SNAKE EGGS,2.1
3706,17419,4226.5700000000015,12,352.2141666666668,0.0006473888649115,0.2280195295640916,211.32850000000008,0.6622334262239582,139.9487966137698,10,206,4226.33,5,5,5,555,Champions,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3.5999999999999996
3707,17420,598.83,3,199.61,0.0001618472162278,0.0323063228312473,29.941500000000005,0.093826730096909,2.809313039196601,49,30,598.83,3,3,3,333,Loyal Accounts,23103,JINGLE BELL HEART DECORATION,2.1
3708,17422,1979.37,6,329.895,0.0003236944324557,0.1067851747949935,98.9685,0.3101344534374008,30.69354165501941,15,117,1978.89,4,4,4,444,Champions,22944,CHRISTMAS METAL POSTCARD WITH BELLS,3.3
3709,17423,698.41,2,349.205,0.0001078981441519,0.0376785714285714,34.9205,0.1094292646777586,3.8213246371796714,45,26,698.4100000000004,3,2,3,323,Potential Loyalist,71459,HANGING JAM JAR T-LIGHT HOLDER,2.1
3710,17425,759.1700000000003,2,379.58500000000015,0.0001078981441519,0.0409565170479067,37.958500000000015,0.1189493490434187,4.515138865664612,18,43,759.1700000000001,4,3,3,433,Loyal Accounts,22178,VICTORIAN GLASS HANGING T-LIGHT,2.4
3711,17426,5037.2599999999975,6,839.543333333333,0.0003236944324557,0.2717555028053516,251.8629999999999,0.7892551048677514,198.7841584773064,7,271,5036.18,5,5,5,555,Champions,22558,CLOTHES PEGS RETROSPOT PACK 24,3.5999999999999996
3712,17427,100.8,1,100.8,5.394907207596029e-05,0.0054380664652567,5.04,0.0157936883485604,0.0796001892767444,71,2,100.8,2,1,1,211,About to Sleep,23503,PLAYING CARDS KEEP CALM & CARRY ON,1.2
3713,17428,17256.849999999995,28,616.3160714285713,0.0015105740181268,0.9309910444540352,862.8424999999997,2.703862210097764,2333.007229016279,0,328,17256.490000000005,5,5,5,555,Champions,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,3.5999999999999996
3714,17429,524.9199999999998,3,174.97333333333327,0.0001618472162278,0.028318946914113,26.245999999999995,0.0822462588087929,2.1586353086955783,127,39,524.5600000000001,2,3,3,233,At Risk,22266,EASTER DECORATION HANGING BUNNY,1.7999999999999998
3715,17430,265.76,2,132.88,0.0001078981441519,0.0143375053949072,13.288,0.0416401846777124,0.5533147739974428,32,14,265.76,3,2,2,322,Potential Loyalist,22492,MINI PAINT SET VINTAGE,1.5
3716,17431,403.3,1,403.3,5.394907207596029e-05,0.0217576607682347,20.165000000000003,0.0631904217358572,1.2742348543035618,312,43,403.3000000000001,1,3,2,132,Lost,85194L,HANGING SPRING FLOWER EGG LARGE,1.7999999999999998
3717,17432,365.7600000000001,2,182.88,0.0001078981441519,0.0197324126025032,18.288000000000004,0.0573085262933477,1.048058328852744,17,48,365.68000000000006,4,3,2,432,Potential Loyalist,22792,FLUTED ANTIQUE CANDLE HOLDER,2.6999999999999997
3718,17433,303.16,1,303.16,5.394907207596029e-05,0.0163552006905481,15.158,0.04750014444196,0.7200071894512304,87,54,303.16,2,3,2,232,Lost,22616,PACK OF 12 LONDON TISSUES,2.4
3719,17434,2373.820000000002,7,339.1171428571432,0.0003776435045317,0.1280653862753561,118.6910000000001,0.3719382269402748,44.14572009376819,1,134,2373.6600000000008,5,5,5,555,Champions,21810,CHRISTMAS HANGING STAR WITH BELL,3.5999999999999996
3720,17436,216.3,2,108.15,0.0001078981441519,0.0116691842900302,10.815,0.0338906229146192,0.3665270868216067,1,9,216.30000000000004,5,1,1,511,New Active Accounts,22300,COFFEE MUG DOG + BALL DESIGN,1.8
3721,17438,388.44999999999993,1,388.44999999999993,5.394907207596029e-05,0.0209565170479067,19.4225,0.0608636730059354,1.1821246889577803,253,17,388.45,1,2,2,122,Lost,21915,RED  HARMONICA IN BOX,1.2
3722,17440,186.42,3,62.14000000000001,0.0001618472162278,0.0100571860164005,9.321000000000002,0.0292089224398673,0.2722563660620038,156,5,186.42,2,1,1,211,About to Sleep,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.8999999999999999
3723,17442,2248.5599999999995,6,374.75999999999993,0.0003236944324557,0.1213077255071212,112.42799999999998,0.3523120622325295,39.60974053267883,36,135,2248.2000000000007,3,5,5,355,Loyal Accounts,23233,WRAP POPPIES  DESIGN,3.3
3724,17443,534.24,1,534.24,5.394907207596029e-05,0.028821752265861,26.712000000000003,0.0837065482473701,2.2359693167837515,219,1,534.24,1,1,3,113,At Risk,37370,RETRO COFFEE MUGS ASSORTED,0.8999999999999999
3725,17444,2940.0399999999986,3,980.0133333333328,0.0001618472162278,0.1586124298662062,147.00199999999992,0.4606555108363245,67.71728140396134,147,135,2939.7600000000007,2,5,5,255,At Risk,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2.7
3726,17446,120.90000000000002,2,60.45000000000001,0.0001078981441519,0.0065224428139836,6.045000000000002,0.0189430250133031,0.1145105862054173,176,9,120.90000000000002,2,1,1,211,About to Sleep,21215,IVORY PAPER CUP CAKE CASES,0.8999999999999999
3727,17447,541.53,2,270.765,0.0001078981441519,0.0292150410012947,27.0765,0.0848487703511499,2.297407730412912,39,36,540.9699999999999,3,3,3,333,Loyal Accounts,84879,ASSORTED COLOUR BIRD ORNAMENT,2.1
3728,17449,2520.8599999999974,7,360.1228571428568,0.0003776435045317,0.1359980578334051,126.04299999999988,0.3949769564519041,49.784080522067306,1,276,2518.7699999999995,5,5,5,555,Champions,22269,EGG CUP NATURAL CHICKEN,3.5999999999999996
3729,17450,194550.79000000007,46,4229.365000000002,0.0024816573154941,10.49583459214502,9727.539500000004,30.482882393117297,296523.44255290314,7,336,194389.71000000005,5,5,5,555,Champions,22469,HEART OF WICKER SMALL,3.5999999999999996
3730,17451,1721.4000000000003,7,245.9142857142858,0.0003776435045317,0.092867932671558,86.07000000000004,0.2697148325715465,23.214355639433016,0,100,1721.000000000001,5,4,4,544,Champions,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2.9999999999999996
3731,17453,486.72,2,243.36,0.0001078981441519,0.0262580923608113,24.336,0.0762609523116202,1.855886535455591,17,19,486.72,4,2,2,422,Potential Loyalist,22699,ROSES REGENCY TEACUP AND SAUCER,2.4
3732,17454,517.5300000000001,4,129.38250000000002,0.0002157962883038,0.0279202632714717,25.876500000000007,0.0810883683633975,2.098283163955456,191,61,517.5300000000002,1,4,3,143,At Risk,23199,JUMBO BAG APPLES,2.0999999999999996
3733,17455,131.7,1,131.7,5.394907207596029e-05,0.0071050927924039,6.585,0.0206352059077917,0.1358828309028084,203,8,131.7,1,1,1,111,Lost,23207,LUNCH BAG ALPHABET DESIGN,0.8999999999999999
3734,17456,249.86,1,249.86,5.394907207596029e-05,0.0134797151488994,12.493000000000002,0.0391489183608264,0.4890874370818044,364,17,249.85999999999996,1,2,2,122,Lost,21802,CHRISTMAS TREE HEART DECORATION,0.8999999999999999
3735,17457,1737.7,5,347.54,0.0002697453603798,0.0937473025463962,86.885,0.272268772254895,23.65607227736656,126,19,1737.6599999999992,2,2,4,224,Need Attention,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1.7999999999999998
3736,17458,316.49999999999994,1,316.49999999999994,5.394907207596029e-05,0.0170748813120414,15.824999999999998,0.0495903012134857,0.7847665167034125,14,54,316.49999999999994,4,3,2,432,Potential Loyalist,15034,PAPER POCKET TRAVELING FAN,2.9999999999999996
3737,17459,657.3000000000001,2,328.65000000000003,0.0001078981441519,0.0354607250755287,32.865,0.102988009439571,3.384700930231501,42,111,656.3399999999999,3,4,3,343,Loyal Accounts,23310,BUBBLEGUM RING ASSORTED,2.9999999999999996
3738,17460,622.43,6,103.73833333333332,0.0003236944324557,0.0335795209322399,31.1215,0.0975244587181989,3.035107441998428,93,29,622.4300000000001,2,3,3,233,At Risk,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.7999999999999998
3739,17461,757.4599999999998,3,252.4866666666666,0.0001618472162278,0.0408642641346568,37.87299999999999,0.1186814204017912,4.49482143487704,22,106,735.4999999999998,4,4,3,443,Loyal Accounts,23232,WRAP VINTAGE LEAF DESIGN,2.9999999999999996
3740,17462,675.6899999999999,2,337.845,0.0001078981441519,0.0364528485110056,33.7845,0.1058694174626863,3.576745334268125,59,27,675.6899999999999,3,2,3,323,Potential Loyalist,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.7999999999999998
3741,17463,1896.4099999999996,5,379.2819999999999,0.0002697453603798,0.1023095597755718,94.82049999999998,0.2971359972330697,28.17458382563828,15,208,1875.7800000000016,4,5,4,454,Champions,21500,PINK POLKADOT WRAP,3.5999999999999996
3742,17464,289.96,1,289.96,5.394907207596029e-05,0.0156430729391454,14.498,0.0454319233486961,0.6586720247093972,157,9,289.96000000000004,2,1,2,212,About to Sleep,17003,BROCADE RING PURSE,0.8999999999999999
3743,17466,763.2799999999997,2,381.6399999999999,0.0001078981441519,0.0411782477341389,38.16399999999999,0.1195933178838212,4.564159383718153,9,41,763.2400000000004,5,3,3,533,Loyal Accounts,22560,TRADITIONAL MODELLING CLAY,2.6999999999999997
3744,17468,137.0,2,68.5,0.0001078981441519,0.0073910228744065,6.8500000000000005,0.0214656280134203,0.1470395518919297,9,5,137.0,5,1,1,511,New Active Accounts,21231,SWEETHEART CERAMIC TRINKET BOX,1.8
3745,17469,1870.969999999999,5,374.1939999999998,0.0002697453603798,0.1009370953819593,93.54849999999996,0.293149971126052,27.42374007388546,15,88,1870.9699999999996,4,4,4,444,Champions,23203,JUMBO BAG DOILEY PATTERNS,2.9999999999999996
3746,17470,1125.0700000000006,5,225.01400000000007,0.0002697453603798,0.0606964825205006,56.25350000000003,0.1762798110150284,9.916356348933908,44,78,1124.8300000000002,3,4,4,344,Loyal Accounts,21394,RED POLKADOT BEAKER,2.4
3747,17472,710.2899999999998,3,236.7633333333333,0.0001618472162278,0.0383194864048338,35.51449999999999,0.1112906636616961,3.952432274613306,190,174,697.4999999999998,1,5,3,153,At Risk,22948,METAL DECORATION NAUGHTY CHILDREN,2.7
3748,17475,194.37,1,194.37,5.394907207596029e-05,0.0104860811394044,9.7185,0.0304545555983103,0.2959725985821794,78,14,194.3299999999999,2,2,1,221,About to Sleep,21500,PINK POLKADOT WRAP,1.2
3749,17480,511.8199999999998,1,511.8199999999998,5.394907207596029e-05,0.0276122140699179,25.590999999999998,0.0801937060571446,2.052237131708389,77,29,511.74,2,3,3,233,At Risk,22489,PACK OF 12 TRADITIONAL CRAYONS,1.7999999999999998
3750,17481,1255.5899999999997,4,313.89749999999987,0.0002157962883038,0.0677379154078549,62.77949999999998,0.1967301304917554,12.350619227207156,3,82,1255.270000000001,5,4,4,544,Champions,20992,JAZZ HEARTS PURSE NOTEBOOK,2.9999999999999996
3751,17483,414.04,3,138.01333333333335,0.0001618472162278,0.0223370738023306,20.702,0.0648732016253765,1.3430050200485446,64,21,414.04,3,2,2,322,Potential Loyalist,22959,WRAP CHRISTMAS VILLAGE,1.7999999999999998
3752,17486,396.87,1,396.87,5.394907207596029e-05,0.0214107682347863,19.8435,0.0621829473699718,1.2339273161360371,260,24,396.8299999999999,1,2,2,122,Lost,21903,MAN FLU METAL SIGN,1.5
3753,17489,376.6399999999999,2,188.31999999999996,0.0001078981441519,0.0203193785066896,18.831999999999997,0.0590132418611288,1.1113373707287784,58,29,376.23999999999984,3,3,2,332,Potential Loyalist,23310,BUBBLEGUM RING ASSORTED,1.5
3754,17490,2092.32,7,298.9028571428572,0.0003776435045317,0.1128787224859732,104.616,0.327831845292261,34.29645632709518,0,76,2092.32,5,4,5,545,Champions,23250,VINTAGE RED TRIM ENAMEL BOWL,2.9999999999999996
3755,17491,3558.8699999999985,10,355.88699999999983,0.0005394907207596,0.1919977341389727,177.94349999999994,0.5576159092563605,99.22412654875916,0,109,3558.8700000000003,5,4,5,545,Champions,22585,PACK OF 6 BIRDY GIFT TAGS,3.5999999999999996
